category,seniority,min_salary,max_salary,id,modality,remote,remote_modality,remote_zone,published_at,application_deadline,experience,skills,benefits,applications_count,company_name,company_country,company_id,company_description
Design / UX,seniority,,,ui-designer-junior-moventi-lima,modality,False,hybrid,,1706282545,,,"p, Estudios, y, o, universitarios, en, la, carrera, de, Ciencias, de, la, o, similares, br, strong, Experiencia, de, 1, strong, en, de, interfases, y, de, navegabilidades, strong, web, y, mobile, strong, br, Experiencia, con, herramientas, de, como, Illustrator, intermedio, Adobe, XD, intermedio, After, Effects, y, strong, Figma, avanzado, strong, br, Experiencia, en, de, wireframes, sitemap, flujos, de, procesos, y, de, usuarios, br, Experiencia, en, de, prototipos, en, alta, y, baja, fidelidad, en, Figma, br, Se, haber, realizado, un, curso, o, en, UX, Design, o, similares, br, Experiencia, trabajando, en, strong, equipos, multidisciplinarios, strong, para, generar, entregas, de, valor, alineadas, a, una, correcta, experiencia, y, excelente, interfaz, br, Experiencia, trabajando, bajo, la, strong, Agile, Scrum, strong, br, Deseable, con, experiencia, o, conocimientos, en, research, p","<p>Modalidad de trabajo <strong><em>Híbrido en San Isidro</em></strong> (2 a 3 veces a la semana en oficina)</p><p><strong>Beneficios</strong></p><p>✨ Planilla con todos los beneficios acorde a ley<br>✨ Jornada laboral de Lunes a Viernes<br>✨ Excelente clima laboral con horarios flexibles.<br>✨ Convenios educativos con escuelas de posgrado, agilidad e idiomas.</p>",205,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Design / UX,seniority,,,ux-designer-bci-remote,modality,True,remote_local,,1700144602,,,"El, UX, Designer, encargado, de, la, de, la, arquitectura, de, la, desarrollo, de, wireframes, y, de, prototipos, de, las, plataformas, digitales, del, Banco, el, responsable, del, seguimiento, del, proyecto, y, las, soluciones, que, se, ejecutan, revisando, las, posibilidades, de, reformular, dichas, soluciones, en, caso, de, ser, necesario",,283,Bci,CL,,"Bci es una Corporación de Soluciones Financieras que aspira a ser líder regional en Innovación, Cercanía y Experiencia de Clientes, y ser reconocida como el mejor lugar para trabajar y desarrollarse. "
Design / UX,seniority,,,ux-ui-designer-moventi-remote,modality,True,remote_local,,1699349798,,,"p, Experiencia, de, strong, 01, strong, en, la, p, p, Experiencia, en, proyectos, strong, we, strong, b, y, aplicaciones, strong, strong, p, p, Manejo, de, strong, Figma, a, nivel, intermedio, avanzado, strong, p, p, Prototipado, en, baja, media, y, alta, fidelidad, p, p, Experiencia, aplicando, pruebas, de, usabilidad, y, diferentes, herramientas, del, UX, entrevistas, encuestas, shadowing, A, B, testing, customer, jorney, maps, benchmark, p, p, Experiencia, con, Illustrator, Photoshop, After, effects, intermedio, avanzado, p, p, Experiencia, con, Motion, Graphics, deseable, p, p, Experiencia, en, banca, deseable, p",,492,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Design / UX,seniority,,,disenador-ux-ui-ingles-intermedio-smith-remote,modality,True,remote_local,,1698243990,,,"ul, li, Al, menos, 2, de, experiencia, como, Visual, Designer, li, li, Experiencia, en, agencias, y, o, li, li, Experiencia, trabajando, en, entornos, li, li, Experiencia, en, la, de, visuales, para, sitios, web, receptivos, y, aplicaciones, web, li, li, intermedio, li, li, y, experiencia, con, y, de, centradas, en, el, usuario, en, particular, el, papel, del, en, la, de, interfaces, web, utilizables, y, efectivas, li, li, Figma, li, li, Sketch, li, ul",<p>🏖️4 semanas de vacaciones anuales.<br>🎄Navidad en familia (Vacaciones entre navidad y año nuevo).<br>🤓Clases de inglés 3 veces por semana.<br>📚Capacitación y certificación<br>🏋🏻‍♀️Copago Gym y/o actividad física.</p>,783,Smith,US,,"Somos una empresa especialista en comercio electrónico con más de 20 años de experiencia diseñando y desarrollando soluciones digitales en Estados Unidos y Canadá.

Si quieres llevar tu carrera al siguiente nivel , ¡postula con nosotros! .  "
Digital Marketing,seniority,,,designer-community-manager-tcit-santiago-9e58,modality,False,hybrid,,1716467224,,,"ul, li, universitario, en, Marketing, o, carreras, li, li, Experiencia, de, al, menos, 1, como, community, manager, o, en, un, rol, similar, li, li, Dominio, y, manejo, de, Canvas, para, redes, sociales, li, li, Experiencia, en, editores, de, video, para, redes, sociales, como, Capcut, InShot, u, otros, li, li, Conocimiento, de, Presentaciones, de, Google, li, li, Dominio, y, manejo, de, la, plataforma, Adobe, Suite, Photoshop, Illustrator, li, li, Excelente, y, li, li, Una, persona, con, ganas, de, crear, y, probar, cosas, nuevas, e, innovadoras, li, li, Buenas, habilidades, comunicacionales, li, li, Habilidad, para, labores, en, equipo, li, ul","<ul><li>Nuestro horario promedio hace que puedas salir a las 14:00 los días viernes (sí, a las 14:00!!!!)</li><li>Nuestras oficinas quedan a pasos del metro</li><li>Porque sabemos que guatita llena &lt;3 contento, cuando vayas a trabajar a la oficina contamos con almuerzo en una cafetería cercana (¡y esto va por cuenta de TCIT, adicional a la asignación de colación :O!)</li><li>Tendrás permisos flexibles</li><li>Más días de vacaciones</li><li>Vestimenta casual</li><li>Estamos afiliados a Caja de Compensación Los Andes, por lo que puedes acceder a sus cientos de beneficios y convenios</li><li>Estamos afiliados a la ACHS, por lo que tendrás acceso a capacitaciones, beneficios y convenios</li><li>Somos Google Partners, lo que significa que puedes certificarte de manera gratuita!</li><li>Tendrás 1 hora 30 minutos para almorzar!</li><li>Tenemos estacionamiento para bicicletas</li><li>¡Nos encantan los asados y usamos cualquier excusa para juntarnos y compartir!</li><li>El día de tu cumpleaños puedes salir a las 16:00 para celebrar como se debe</li></ul>",78,TCIT,CL,,Líderes en desarrollo de software en modalidad cloud
Digital Marketing,seniority,1300,1600,performance-manager-match-agencia-consultora-santiago,modality,False,hybrid,,1716472107,,,"ol, li, Experiencia, en, la, y, de, de, Paid, Media, en, Google, Ads, Facebook, Ads, Instagram, Ads, y, otras, plataformas, relevantes, li, li, Capacidad, para, analizar, datos, de, marketing, y, tomar, decisiones, informadas, para, mejorar, el, rendimiento, de, las, li, li, Habilidad, para, colaborar, con, el, equipo, de, marketing, en, el, desarrollo, de, estrategias, efectivas, li, li, Competencia, en, la, de, informes, detallados, sobre, el, rendimiento, de, las, de, Paid, Media, li, li, Tener, al, menos, 2, a, 3, de, experiencia, en, roles, similares, li, ol",,32,MATCH · Agencia-consultora,CL,,"Somos una consultora- agencia, que cuenta con un equipo multidisciplinario enfocado en descubrir e implementar soluciones efectivas en proyectos integrales."
Digital Marketing,seniority,2000,2700,lider-marketing-latam-pre-y-post-natal-bsale-santiago-puerto-varas,modality,False,hybrid,,1716206179,,,"ul, li, Profesional, en, comunicaciones, publicidad, Ingeniero, Comercial, marketing, o, li, li, Al, menos, 4, de, experiencia, en, de, marketing, performance, o, similares, li, li, Experiencia, liderando, equipos, li, li, Disponibilidad, para, realizar, un, reemplazo, pre, y, post, natal.Residir, en, Santiago, o, Puerto, Varas, li, ul","<ul><li>Modalidad: Híbrido, luego de período de entrenamiento (duración aproximada de 3 meses 100% presencial).</li><li>Jornada: lunes a viernes de 8:00 a 18:00hrs y viernes de 8:00 a 17:00hrs</li><li>Somos una empresa en expansión a nivel LATAM! Tendrás la posibilidad de conocer otras culturas. Nuestro canal de slack crece cada día!</li><li>Trabajamos con tenida informal, ¡olvídate del dress code! (Secreto shhh! somos team zapatillas).</li><li>Tenemos oficinas modernas y con mucha conectividad! Contamos con bicicleteros y lugares donde podrás guardar y/o calentar tus alimentos ¡Estómago lleno, corazón contento!¡</li><li>Nos encantan los cumpleaños! todos los meses tenemos celebraciones en la oficina.</li><li>Seguro complementario de salud y seguro de vida (al pasar a indefinido)</li><li>Experiencias puntos BUK (al pasar a indefinido)</li></ul>",61,BSALE,CL,,Simplificar con creatividad la manera de trabajar para entregar tiempo a las personas 
Digital Marketing,seniority,,,head-of-growth-mov-e-grupo-kaufmann-santiago-a329,modality,False,hybrid,,1715898801,,,"ol, li, universitario, en, Marketing, Periodismo, Publicidad, e, Deseable, pos, en, Marketing, Digital, Digital, Business, o, Similares, li, li, Excluyente, Experiencia, en, todo, el, funnel, etc, li, li, Excluyente, Conocimiento, en, estrategias, de, crecimiento, para, productos, y, servicios, li, li, Experiencia, en, las, de, Marketing, Online, redes, sociales, SEO, de, clientes, Public, Relations, PR, medios, de, pago, modelos, de, Omnicanal, de, negocio, y, Rate, Optimization, CRO, li, li, Experiencia, en, Low, Code, e, IA, li, li, Manejo, de, herramientas, de, de, datos, visualizadores, y, li, li, Nivel, de, Intermedio-Avanzado, li, li, strong, Disponibilidad, para, trabajar, PRESENCIAL, los, primeros, 3, meses, Sprint, luego, en, la, etapa, de, MVP, se, vuelve, modalidad, hibrida, presencial, y, online, strong, li, ol","<p>Sabemos que nuestros colaboradores no solo buscan un sueldo, es por eso que te ofrecemos un paquete atractivo de beneficios:</p><p><strong>Kaufmann Chile:</strong></p><p><strong>Modalidad Presencial: Etapa de Sprint, los primeros 3 meses en un Cowork - Por confirmar la ubicación. (Cuenta con Almuerzo)<br>Modalidad Hibrida: Etapa de MVP, 1 o 2 días presenciales en la Sucursal de Pajaritos - Santiago. </strong></p><p>En Sucursal Pajaritos: Alimentación (Contamos con casino y puedes acceder a desayunos y almuerzos a disposición en la oficina).</p><ul><li>Aguinaldos de Fiestas Patrias y Navidad.</li><li>Bono de movilización.</li><li>Bono de Vacaciones</li><li>Beneficio Sala Cuna / Jardín Infantil (mujeres)</li><li>Atención Dental con descuento Kaufman</li><li>Beneficio Caja Compensación los Héroes</li><li>Seguro laboral con Mutual de Seguridad</li><li>Con el 2% de tu sueldo podrás acceder al pack de Beneficios Vive Ok! ¿Qué incluye?<br>Seguro de Salud - Seguro Catastrófico - Beneficios de telefonía - Beneficios educación -<br>Beneficios Calidad de Vida y Reembolsos y mucho más!</li></ul>",13,Grupo Kaufmann,CL,,"Kaufmann, representante de Mercedes-Benz en Chile, reuniendo a los mejores profesionales, las mejores marcas y, por supuesto, los mejores vehículos y equipos del mercado, Kaufmann mantiene hace más de 60 años su liderazgo en atención y calidad.
"
Digital Marketing,seniority,2500,3000,marketing-manager-casemanagement-lemontech-santiago,modality,False,hybrid,,1715951542,,,"ul, li, Al, menos, 3, de, experiencia, en, Marketing, B2B, enfocado, en, segmento, de, medianas, y, grandes, empresas, li, li, Capacidad, de, ejecutar, de, mercado, del, cliente, de, competidores, y, evaluar, oportunidades, en, el, mercado, li, li, Capacidad, para, crear, propuestas, de, valor, y, estrategias, de, marketing, li, li, Excelentes, habilidades, escritas, y, de, de, presentaciones, li, li, Preferiblemente, conocimientos, de, Hubspot, CRM, Account, Based, Marketing, Venta, consultiva, storytelling, li, li, Te, gustan, los, eres, exigente, en, tu, delivery, y, te, gusta, relacionarte, con, las, personas, li, ul","<p>En Lemontech creemos en el valor del equipo, tenemos horarios flexibles, seguro complementario, abrazamos el trabajo remoto mucho antes de la contingencia COVID-19 y creemos que la vestimenta no debe ser formal para que el trabajo sea de calidad. Creemos que la oficina tiene que ser un lugar en el que queremos estar porque nos gusta. Por eso contamos con un espacio para que puedas relajarte y ver Netflix.</p><p>Lo más importante: nos gustan las personas que realmente son <em>team players</em>. La cultura de nuestra empresa se basa principalmente en la colaboración, por eso el mejor beneficio de trabajar con nosotros es el excelente ambiente de trabajo con el que contamos</p>",254,Lemontech,CL,,Empresa SaaS (Software as a Service) líder a nivel LATAM en el rubro Legaltech.
Digital Marketing,seniority,,,brand-manager-bice-vida-santiago,modality,False,hybrid,,1715806764,,,"ul, li, Ing, Comercial, con, en, Marketing, o, Publicidad, con, foco, li, li, 2, de, experiencia, idealmente, en, empresas, con, productos, financieros, li, li, Conocimiento, de, software, de, y, en, Web, HTML, y, CSS, li, ul","<ul><li>Contamos con la mejor cobertura de la industria y te brindamos un seguro complementario de salud, dental y vida, y además un seguro catastrófico (Para ti y tus cargas legales). 🏅</li><li>Bonos en UF dependiendo de la estación del año y del tiempo que lleves en nuestra Compañía. 🎁</li><li>Salida anticipada los días viernes, hasta las 16:00 hrs, lo que te permitirá balancear tu vida personal y laboral. 🙌</li><li>Dress code casual, porque privilegiamos la comodidad. 👟</li><li>Almuerzo gratis en la oficina (con viernes de barra no-fit) 🍟</li><li>Contamos con capacitaciones constantes, para impulsar y empoderar equipos diversos con foco en buscar mejores resultados.</li><li>Nuestra Casa Matriz se encuentran en el corazón de Providencia a pasos del metro de Pedro de Valdivia. 🚇</li><li>Puedes venir en bicicleta y la cuidamos por ti. Tenemos bicicleteros en casa matriz. 🚲</li></ul>",56,BICE VIDA,CL,,"Líderes en el negocio de las aseguradoras en Chile, somos una empresa enfocada en satisfacer las necesidades de seguridad, prosperidad y protección de nuestros clientes. "
Digital Marketing,seniority,2500,2700,brand-designer-encuadrado-remote,modality,True,remote_local,,1715607800,,,"ul, li, 5, de, experiencia, en, el, cargo, de, Brand, Designer, o, similares, li, li, Que, tengas, conocimiento, de, y, audiovisual, en, suite, de, Adobe, Figma, etc, li, li, Que, sepas, hacer, levantamiento, de, desde, el, brief, las, necesidades, li, li, Que, te, manejes, en, herramientas, de, laboral, como, Notion, y, Trello, li, li, Que, tengas, experiencia, y, foco, en, marketing, comercial, tanto, outbound, como, inbound, landing, pages, emails, ebooks, pagas, merchandising, redes, sociales, etc, li, li, Que, seas, creativo, a, y, orientado, a, a, la, li, ul","<ul><li>💻 MacBook para trabajar (que después de un tiempo podrá ser 100% tuyo)</li><li>📈 Stock Options</li><li>🏝️ Vacaciones extras a las legales</li><li>📚 Presupuesto de estudios</li><li>🩺 Seguro complementario</li><li>💰 Sueldo líquido CLP: $1,750,000 - $1,900,000</li></ul><p><strong>Para postular debes compartirnos tu CV, portafolio y enviarnos un </strong><a href=""https://www.loom.com/share/dafcb4496b5445dd8166a1424529e336?t=2"" target=""_blank"" rel=""nofollow noopener noreferrer external""><strong>video como éste</strong></a><strong> 👈</strong><br><strong>Si te quedan dudas, puedes revisar más detalles </strong><a href=""https://bit.ly/4alKju6"" target=""_blank"" rel=""nofollow noopener noreferrer external""><strong>acá</strong></a><strong>.</strong></p>",9,Encuadrado,CL,,"Somos una plataforma donde profesionales independientes automatizan y administran las piezas más críticas del funcionamiento de su negocio. Esto incluye los agendamientos de las citas de sus clientes, envío de recordatorios, procesamiento de pagos"
